sample,paciente 137,paciente 139,paciente 140,paciente 190,paciente 252,paciente 407,paciente 411,paciente 422,paciente 142 ,paciente 162,paciente 173,paciente 187,paciente 210,paciente 258,paciente 260,paciente 297,paciente 414,paciente 457
hsa-miR-522-3p68,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
hsa-miR-522-5p51,0,0,1,0,0,0,0,0,1,6,0,4,0,0,0,2,0,0
hsa-miR-523-3p40,0,0,0,1,0,2,2,0,1,3,0,0,1,0,0,1,0,0
hsa-miR-523-5p49,0,0,1,0,0,0,0,0,1,6,0,4,0,0,0,2,0,0
hsa-miR-524-3p50,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2
hsa-miR-524-5p49,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
hsa-miR-525-3p39,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,1
hsa-miR-525-5p38,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
hsa-miR-526a-3p26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-526a-5p45,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
hsa-miR-526b-3p36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-526b-5p35,1,0,0,0,0,3,2,0,1,8,0,2,1,0,0,3,0,0
hsa-miR-52762,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
hsa-miR-532-3p80,28,27,40,10,8,354,88,45,32,502,0,11,17,1,0,47,37,22
hsa-miR-532-5p88,2161,1877,3192,256,107,1696,8066,3967,2442,5518,406,1655,1779,56,36,4339,1045,209
hsa-miR-539-3p05,6,4,4,2,0,6,1,2,0,39,0,1,1,0,0,2,0,0
hsa-miR-539-5p63,1,0,0,0,0,9,2,3,0,6,1,2,2,0,0,0,2,0
hsa-miR-541-3p20,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
hsa-miR-541-5p19,0,0,0,0,1,1,1,1,2,1,0,2,1,1,0,1,0,0
hsa-miR-542-3p89,26,35,19,15,1,11,43,66,29,201,18,98,30,1,17,51,2,4
hsa-miR-542-5p40,1,3,2,1,1,15,10,1,0,32,0,1,0,0,0,3,3,0
hsa-miR-54354,6,2,3,0,2,14,2,3,3,25,0,0,1,0,0,1,0,0
hsa-miR-544a64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hsa-miR-544b04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-545-3p65,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,1
hsa-miR-545-5p85,1,1,1,4,0,4,2,1,0,67,1,1,0,0,0,0,1,2
hsa-miR-548a-3p51,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-548a-5p03,0,0,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0
hsa-miR-548aa47,0,0,1,1,0,3,1,1,0,10,2,6,1,0,0,1,0,0
hsa-miR-548ab28,4,2,3,1,0,3,7,7,0,11,0,1,2,0,0,4,1,0
hsa-miR-548ac38,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
hsa-miR-548ad-3p46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-548ad-5p14,28,52,35,7,0,18,60,110,15,315,2,36,12,0,0,19,3,1
hsa-miR-548ae-3p54,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0
hsa-miR-548ae-5p15,28,52,35,7,0,18,60,110,15,315,2,36,12,0,0,19,3,1
hsa-miR-548ag69,0,1,0,1,0,0,0,4,0,3,0,1,0,0,0,1,0,0
hsa-miR-548ah-3p57,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,1,0,0
hsa-miR-548ah-5p72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-548ai89,0,0,1,0,0,1,1,0,0,7,0,0,0,0,0,0,0,0
hsa-miR-548aj-3p90,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0
hsa-miR-548aj-5p39,29,19,21,3,0,22,104,93,7,277,0,8,3,0,1,48,3,1
hsa-miR-548ak13,2,5,4,3,0,1,2,4,1,11,0,2,2,0,0,0,1,0
hsa-miR-548al24,2,2,4,2,1,8,4,11,1,32,0,4,0,0,0,1,0,0
hsa-miR-548am-3p76,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0
hsa-miR-548am-5p40,21,22,23,3,0,24,53,53,15,99,6,28,13,0,0,17,9,3
hsa-miR-548an79,1,0,0,1,0,0,0,1,0,10,0,0,0,0,0,0,0,0
hsa-miR-548ao-3p30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hsa-miR-548ao-5p29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-548ap-3p38,0,0,1,1,0,2,1,0,0,5,2,5,1,0,0,1,0,0
hsa-miR-548ap-5p37,0,5,8,2,0,5,5,5,3,42,2,3,4,0,0,2,1,0
hsa-miR-548aq-3p64,0,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,0
hsa-miR-548aq-5p63,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
hsa-miR-548ar-3p66,0,0,0,0,0,2,0,0,0,49,0,0,0,0,0,0,1,0
hsa-miR-548ar-5p65,29,19,21,3,0,22,104,93,7,277,0,8,3,0,1,48,3,1
hsa-miR-548as-3p68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-548as-5p67,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
hsa-miR-548at-3p78,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-548at-5p77,0,1,1,0,0,7,2,4,1,27,3,2,1,0,0,0,0,0
hsa-miR-548au-3p92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-548au-5p91,21,22,23,3,0,24,53,53,15,99,6,28,13,0,0,17,9,3
hsa-miR-548av-3p04,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,1,0,0
hsa-miR-548av-5p03,2,1,9,0,0,5,14,14,2,23,1,10,6,0,0,3,0,0
hsa-miR-548aw71,1,0,0,1,0,1,0,0,0,10,0,0,1,0,0,1,0,0
hsa-miR-548ax74,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0
hsa-miR-548ay-3p53,0,0,0,0,0,4,1,0,0,7,0,0,1,0,0,1,0,0
hsa-miR-548ay-5p52,27,51,34,9,0,19,66,114,16,332,2,36,12,0,1,20,2,1
hsa-miR-548az-3p57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-548az-5p56,6,1,2,1,1,4,1,13,1,16,2,9,1,12,11,5,0,5
hsa-miR-548b-3p54,0,0,1,2,0,6,5,0,3,13,0,2,2,0,0,0,1,2
hsa-miR-548b-5p98,23,47,33,6,0,25,59,110,14,306,3,34,10,0,0,19,2,1
hsa-miR-548ba75,2,1,0,0,1,1,3,0,2,28,1,17,4,0,0,2,1,1
hsa-miR-548bb-3p04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-548bb-5p03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-548bc65,4,5,6,2,0,17,6,11,0,262,0,17,0,0,0,4,0,2
hsa-miR-548c-3p85,1,1,2,1,0,7,2,2,0,41,1,3,1,0,0,3,0,1
hsa-miR-548c-5p06,21,22,23,3,0,24,53,53,15,99,6,28,13,0,0,17,9,3
hsa-miR-548d-3p23,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,1,0,0
hsa-miR-548d-5p12,26,51,34,9,0,18,67,118,17,344,3,41,12,4,6,20,2,2
hsa-miR-548e-3p74,3,1,5,1,0,12,3,4,3,105,0,7,0,0,0,1,0,1
hsa-miR-548e-5p36,9,6,5,1,0,17,12,10,7,49,0,10,4,0,0,3,2,0
hsa-miR-548f-3p95,0,0,0,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0
hsa-miR-548f-5p39,29,19,20,3,0,22,104,93,7,272,0,7,3,0,1,47,3,1
hsa-miR-548g-3p12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-548g-5p22,29,19,21,3,0,22,104,93,7,277,0,8,3,0,1,48,3,1
hsa-miR-548h-3p23,3,2,3,1,0,21,6,5,1,118,1,7,1,0,0,3,0,1
hsa-miR-548h-5p28,31,21,20,5,0,24,111,97,9,277,0,13,4,0,1,48,5,1
hsa-miR-548i35,3,3,3,0,0,6,1,11,0,13,0,2,4,0,0,1,0,1
hsa-miR-548j-3p37,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0
hsa-miR-548j-5p75,0,5,11,2,0,8,8,8,3,77,2,4,4,0,0,2,1,0
hsa-miR-548k82,17,13,22,12,1,92,41,47,12,505,4,33,12,0,1,18,1,10
hsa-miR-548l89,5,4,8,3,0,7,9,8,7,17,0,3,4,0,0,1,1,0
hsa-miR-548m17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-548n16,4,2,1,2,0,5,8,6,1,14,0,2,3,0,0,5,1,0
hsa-miR-548o-3p19,6,4,2,0,2,40,22,13,3,113,0,1,2,0,0,3,0,1
hsa-miR-548o-5p38,21,22,23,3,0,24,53,53,15,99,6,28,13,0,0,17,9,3
hsa-miR-548p34,0,0,1,0,0,0,1,1,1,17,0,0,0,0,0,1,0,0
hsa-miR-548q63,2,1,0,3,0,8,1,3,0,14,0,1,6,0,0,0,0,0
hsa-miR-548s87,1,0,1,0,0,0,1,1,0,4,0,0,0,0,0,1,0,0
hsa-miR-548t-3p30,0,0,1,1,0,3,1,1,0,10,2,6,1,0,0,1,0,0
hsa-miR-548t-5p09,1,2,1,1,0,1,4,3,2,8,1,3,0,0,1,1,1,0
hsa-miR-548u13,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
hsa-miR-548v20,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0
hsa-miR-548w60,2,3,6,4,0,13,5,5,6,29,0,6,5,0,0,0,1,0
hsa-miR-548x-3p81,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0
hsa-miR-548x-5p33,29,19,21,3,0,22,104,93,7,277,0,8,3,0,1,48,3,1
hsa-miR-548y54,0,2,1,1,0,1,0,0,2,5,0,2,3,0,0,0,0,0
hsa-miR-548z46,3,2,3,1,0,21,6,5,1,118,1,7,1,0,0,3,0,1
hsa-miR-549a-3p33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-549a-5p28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-550a-3-5p25,1,2,2,1,2,25,7,8,1,59,0,3,2,1,2,7,5,3
hsa-miR-550a-3p57,7,10,15,4,0,195,38,15,7,618,1,14,0,0,0,13,13,4
hsa-miR-550a-5p00,1,2,2,1,2,25,7,8,1,61,0,3,2,1,2,7,5,3
hsa-miR-550b-2-5p37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
hsa-miR-550b-3p45,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-551a14,0,0,0,0,0,4,1,0,0,5,0,0,0,0,0,0,0,1
hsa-miR-551b-3p33,13,8,19,19,0,38,24,12,19,162,3,79,3,2,0,41,1,10
hsa-miR-551b-5p94,0,0,0,0,0,8,1,0,0,3,0,0,0,0,0,0,0,0
hsa-miR-552-3p15,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
hsa-miR-552-5p15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hsa-miR-55316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-55417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-55519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-556-3p93,0,0,0,0,0,1,2,1,0,7,0,0,0,0,0,0,0,0
hsa-miR-556-5p20,0,1,1,0,0,2,0,0,0,10,0,1,0,0,0,0,0,0
hsa-miR-5571-3p58,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0
hsa-miR-5571-5p57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-55721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-557260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5579-3p70,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
hsa-miR-5579-5p69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-5580-3p74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5580-5p73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5581-3p76,0,0,1,0,0,5,2,1,1,5,0,0,2,0,0,0,0,0
hsa-miR-5581-5p75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5582-3p80,0,0,1,0,0,1,2,0,0,7,0,0,0,0,0,0,0,1
hsa-miR-5582-5p79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-55822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5583-3p82,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
hsa-miR-5583-5p81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-5584-3p84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5584-5p83,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
hsa-miR-5585-3p86,24,17,15,1,0,1,1,1,17,1,5,1,0,0,1,28,1,149
hsa-miR-5585-5p85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5586-3p88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hsa-miR-5586-5p87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5587-3p90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5587-5p89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-5588-3p96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
hsa-miR-5588-5p95,3,2,2,0,2,4,2,4,1,6,0,1,1,0,0,3,1,0
hsa-miR-5589-3p98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5589-5p97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5590-3p00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5590-5p99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5591-3p02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hsa-miR-5591-5p01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-55923,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-561-3p25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hsa-miR-561-5p06,7,10,6,6,0,18,19,11,12,118,8,77,5,2,6,19,2,1
hsa-miR-56226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-56327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-56428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-56731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-568068,1,0,1,0,0,2,1,0,0,5,0,4,1,1,0,0,0,0
hsa-miR-5681a69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5681b80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-568270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-56832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-568372,947,903,274,124,12,297,460,541,282,1078,23,387,77,3,2,2558,75,144
hsa-miR-568473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-568575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-568778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-568879,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-568981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hsa-miR-569082,1,0,2,3,0,19,11,1,1,55,0,0,0,0,0,1,3,0
hsa-miR-569183,0,0,0,0,0,2,1,0,0,1,0,2,1,1,0,1,1,1
hsa-miR-5692a84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5692b97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5692c76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-56934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-569386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-569487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-569588,0,0,1,0,0,4,2,4,0,51,0,0,0,0,0,1,0,0
hsa-miR-569689,1,1,1,0,0,0,2,5,0,6,0,1,0,0,1,2,0,0
hsa-miR-569790,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-569891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hsa-miR-5699-3p92,0,2,1,0,0,2,2,0,1,2,0,0,2,0,3,1,0,3
hsa-miR-5699-5p03,4,3,5,4,1,4,12,4,6,11,1,2,4,0,0,9,0,1
hsa-miR-570-3p35,0,0,0,0,0,1,2,2,0,11,0,1,0,0,0,0,1,0
hsa-miR-570-5p07,0,0,1,0,0,1,1,0,0,7,0,0,0,0,0,0,0,0
hsa-miR-570093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-570194,12,5,4,4,0,484,22,3,17,899,1,4,0,0,0,30,2,8
hsa-miR-570295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-570396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-570498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-570599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-570600,1,0,3,0,0,0,2,1,1,5,0,2,1,0,0,1,0,0
hsa-miR-570701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-570802,0,5,0,0,0,0,1,0,1,2,1,2,1,0,0,1,1,3
hsa-miR-57136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-57237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-57338,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hsa-miR-573916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-574-3p39,364,338,608,443,66,6469,822,341,980,4896,1612,3463,1220,19,11,385,355,1188
hsa-miR-574-5p95,140,150,88,37,76,695,203,133,107,627,221,570,82,60,35,110,121,155
hsa-miR-57540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-576-3p,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,4
hsa-miR-576-5p41,28,24,48,9,3,234,104,77,24,1200,2,34,18,0,0,29,17,4
hsa-miR-57742,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
hsa-miR-57843,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
hsa-miR-578752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-579-3p44,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0
hsa-miR-579-5p16,0,0,1,0,0,4,1,0,0,5,0,0,0,0,0,0,0,0
hsa-miR-580-3p45,0,2,3,2,0,0,3,2,3,54,0,3,0,1,0,2,0,1
hsa-miR-580-5p17,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0
hsa-miR-58146,1,2,0,0,0,0,0,0,1,8,0,1,0,0,0,1,0,0
hsa-miR-582-3p97,89,67,80,15,0,9,178,48,67,29,13,32,29,0,1,147,1,5
hsa-miR-582-5p47,21,28,44,5,1,88,82,43,50,284,0,5,43,0,0,32,9,1
hsa-miR-58348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-584-3p08,0,0,0,0,0,1,1,0,0,8,0,1,1,0,0,0,1,0
hsa-miR-584-5p49,454,338,708,15,42,237,2472,743,392,1469,29,338,97,4,1,567,225,49
hsa-miR-585-3p50,14,5,2,1,1,23,30,25,4,31,4,28,3,0,0,10,1,5
hsa-miR-585-5p18,2,2,2,1,0,4,6,0,1,4,0,1,0,0,0,0,1,0
hsa-miR-58652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-58753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-58855,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-589-3p56,2,2,1,1,0,21,1,1,3,56,0,17,0,0,0,3,2,1
hsa-miR-589-5p99,103,58,62,21,45,460,222,109,51,827,4,52,30,0,2,84,95,134
hsa-miR-590-3p01,3,13,4,15,0,45,7,14,3,398,0,12,1,0,0,2,3,1
hsa-miR-590-5p58,0,1,0,1,0,1,1,0,0,14,0,6,0,0,0,0,0,0
hsa-miR-59159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-59260,3,1,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0
hsa-miR-593-3p02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-593-5p61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-59563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-59664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-597-3p19,0,0,1,0,0,1,0,0,0,2,0,3,0,0,1,1,0,2
hsa-miR-597-5p65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
hsa-miR-598-3p66,139,157,159,11,4,50,277,138,117,206,6,122,70,1,0,73,27,9
hsa-miR-598-5p20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
hsa-miR-59967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-60068,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-60169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-60270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-60371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-60472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-605-3p21,0,0,0,2,0,0,0,2,0,4,0,0,0,0,0,0,0,0
hsa-miR-605-5p73,0,2,0,0,0,8,3,3,0,10,0,0,2,0,0,0,1,0
hsa-miR-60674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-606893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-606994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-607095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-607196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-607297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-607398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-607499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-607500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-607601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-607702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-60775,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0
hsa-miR-607803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-607904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-608005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-608106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-608207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-608308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-608409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-608510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-608611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-60876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-608813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-608914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-609015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-60977,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
hsa-miR-61078,1,1,1,0,0,0,2,0,0,5,0,0,1,0,0,1,0,0
hsa-miR-61179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-612497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-612598,0,1,0,0,0,0,2,0,2,0,0,1,0,2,0,0,1,0
hsa-miR-612699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-612710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-61280,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
hsa-miR-612811,1,0,0,0,0,1,2,2,0,0,0,6,2,0,0,1,0,4
hsa-miR-612913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-613014,1,1,0,0,0,1,1,0,1,3,0,0,0,0,0,3,0,0
hsa-miR-613115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-613216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hsa-miR-613317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-613418,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
